,track_id,track_name,artist,album_type,release_date,decade,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
526,1bfuN6xnKqbF4etWTpHq7p,Bales Of Cocaine,The Reverend Horton Heat,album,1993-04-20,1990,43,0.572,0.945,7,-6.563,1,0.0662,0.0,0.153,0.543,147.732,131600,4
527,4BxfXnGbnlibcUUPKog7Ne,Green Grass & High Tides - Remastered,The Outlaws,compilation,1996-06-17,1990,46,0.263,0.828,4,-8.225,0,0.0412,0.018,0.232,0.584,99.092,586400,4
528,5HywRUoXNfWpiR1dAwoZip,Golden Ring,George Jones,compilation,1999-08-10,1990,42,0.533,0.52,11,-12.32,1,0.0472,0.0,0.173,0.652,83.194,182467,4
529,5sPjFaqbhprKmMGD8haEkh,Speed,Montgomery Gentry,compilation,1999,1990,39,0.591,0.699,8,-8.169,1,0.0286,1.61e-06,0.168,0.325,87.971,239893,4
530,1mhPVHjzfJLGird0TFZxmb,Ten Thousand Angels,Mindy McCready,album,1996-04-30,1990,40,0.469,0.606,10,-5.684,1,0.0357,0.0,0.078,0.53,201.26,207227,4
531,1nmEMLHer90ymlVHXOEBT7,She's Not the Cheatin' Kind,Brooks & Dunn,album,1994-09-27,1990,40,0.706,0.647,9,-9.77,1,0.0279,3.53e-06,0.121,0.744,110.563,207293,4
532,7KJ2nuhkrBXudfs0fmyw04,Moonshiner,Uncle Tupelo,album,1990,1990,43,0.515,0.274,0,-13.731,1,0.0282,0.00291,0.119,0.187,142.776,263667,4
533,36Ew5C2l5r1GAZifRhp4YG,King Of The Road - Re-Recorded In Stereo,Roger Miller,compilation,1991-09-03,1990,44,0.731,0.204,11,-18.934,1,0.0727,2.02e-05,0.0894,0.699,121.817,143373,4
534,1Yz2SFPxRkm75E2paOT9VS,Sold (The Grundy County Auction Incident),John Michael Montgomery,compilation,1997,1990,41,0.767,0.853,2,-7.593,1,0.0361,0.0,0.198,0.801,115.628,150733,4
535,6sIWKuWesxq1dn7T5APFX2,I Sure Can Smell the Rain,BlackHawk,album,1994,1990,40,0.572,0.403,4,-11.675,1,0.0266,6.03e-06,0.158,0.416,77.958,217427,4
536,0gttlpC5vGHm0Nvtf3Mhg5,Voodoo Cadillac,Southern Culture on the Skids,album,1995-01-01,1990,43,0.672,0.801,6,-6.342,1,0.0272,0.299,0.29,0.933,131.817,279933,4
537,5ygzu1GVY7wnjOvvvfamJ0,Walk Between The Raindrops,James McMurtry,album,1998,1990,39,0.853,0.64,4,-7.706,1,0.0332,0.000977,0.265,0.867,125.455,204893,4
538,3pxspEmKcJFmegzjcJjq9l,Wish You Were Here,Mark Wills,album,1998-01-01,1990,41,0.516,0.397,5,-10.278,1,0.0274,0.0,0.12,0.236,138.075,241960,4
539,0wRx3vTTQAvvZcfIoOix3n,Right On the Money,Alan Jackson,album,1998-08-31,1990,40,0.762,0.415,3,-11.262,1,0.0302,0.0,0.316,0.567,113.975,229827,4
540,5RiLHDGPrVvAEtpvICiqYM,An Old Fashioned Love Song,Three Dog Night,album,1993-12-07,1990,45,0.46,0.498,10,-12.718,1,0.0373,0.00884,0.0817,0.84,101.392,230693,4
541,5rGF96eFDF8u5cAZgG8fUD,Whiskey In The Jar,Jerry Garcia,album,1996-10-29,1990,43,0.682,0.313,0,-13.533,1,0.039,0.000427,0.085,0.681,100.296,255400,4
542,4XLPTrNMDa0irXp98Wre2A,Now That I Found You,Terri Clark,album,1998-01-01,1990,41,0.593,0.461,2,-7.549,1,0.0236,0.0,0.183,0.27,90.399,217360,4
543,7HqhT4ypX2EIPD7gCjWS05,Against The Wind,Brooks & Dunn,compilation,1999-11-02,1990,42,0.623,0.728,7,-5.632,1,0.0248,7.8e-05,0.127,0.593,107.357,298480,4
544,4JkXSTZzuj4FpvfFkc6qnu,Get Off This,Cracker,album,1993,1990,43,0.517,0.921,0,-8.11,1,0.0392,0.000686,0.0817,0.679,108.205,266000,4
545,7FtuKCaePFfKqGetBYHxS1,455 Rocket,Kathy Mattea,album,1997-01-01,1990,41,0.664,0.793,5,-7.859,1,0.0453,1.4e-06,0.128,0.824,125.225,249013,4
546,1PUrH3l6rfsuZAQdsM4LGY,Still Doin' Time,George Jones,compilation,1998-07-14,1990,40,0.633,0.368,3,-11.086,1,0.0376,7.57e-05,0.1,0.275,123.883,169240,3
547,0fs37O971yRZ6Cbsq4SLir,"Drivin' My Life Away - From ""Black Dog"" Soundtrack",Rhett Akins,compilation,1998-01-01,1990,38,0.546,0.848,7,-5.595,1,0.0537,1.05e-05,0.0847,0.573,160.007,224840,4
548,3S9tVm9EGET8wSVLyOWgq7,Let's Move To The Country,Smog,album,1999-12-01,1990,48,0.502,0.124,11,-15.738,1,0.0491,0.111,0.101,0.19,161.638,185800,4
549,2wKOlbWJXvvnB2QmqprjZG,My Wife Thinks You're Dead,Junior Brown,album,1993-08-24,1990,41,0.64,0.385,4,-12.693,1,0.0349,0.00187,0.0935,0.698,121.318,228573,4
550,6ehHnorFaDHI4Y0BMtMF23,Let the Mystery Be,Iris DeMent,album,1992,1990,45,0.651,0.319,5,-12.408,1,0.0359,0.0,0.149,0.725,80.38,166600,4
551,4V9dH8xU2xi6tbXDIDsOMk,Something In Red,Lorrie Morgan,album,1991-04-09,1990,40,0.516,0.223,5,-13.292,1,0.03,2.59e-05,0.265,0.264,126.823,280067,3
552,3QIoEi8Enr9uHffwInGIsC,Please Come Home for Christmas - 2013 Remaster,Eagles,single,1994,1990,48,0.612,0.289,9,-11.568,1,0.0421,0.00266,0.0561,0.466,183.18,177440,3
553,5nZAfDYkIrZ0zCrMbWW0BR,Stuff That Works,Guy Clark,album,1995-03-14,1990,41,0.456,0.0999,0,-16.265,1,0.0341,0.000669,0.12,0.122,147.081,303987,4
554,4cHYaDubVO44HdsNHkiTOi,Loving Arms,The Chicks,album,1998-01-27,1990,43,0.569,0.34,9,-8.363,1,0.0266,0.0,0.137,0.253,136.211,217929,4
555,77VYjBmlOwGiLKlSEB14xG,As Any Fool Can See,Tracy Lawrence,album,1994-09-09,1990,39,0.676,0.713,7,-8.658,1,0.0267,0.0,0.277,0.879,122.881,183387,4
556,6XqmK1chyZI0FqM44k5IYH,I Never Knew Love,Doug Stone,album,1990,1990,40,0.575,0.332,6,-12.19,1,0.0311,0.0,0.101,0.366,135.01,210467,4
557,1QIYR4q1Pti9yLMG4Ef4rg,Living In A Moment,Ty Herndon,album,1996-08-13,1990,40,0.665,0.703,7,-6.869,1,0.0275,0.0,0.163,0.684,115.893,232360,4
558,6FsTBcizGfeEQeVjgzZ1wi,Drown - 2015 Remaster,Son Volt,album,1995,1990,42,0.379,0.676,7,-6.042,1,0.0659,0.0,0.356,0.601,107.545,199707,5
559,43pwxdcol0sRcV7nkcugUx,Ridin' My Thumb To Mexico,Johnny Rodriguez,album,1997-01-01,1990,39,0.62,0.214,1,-14.646,1,0.0304,1.69e-05,0.169,0.654,90.151,129507,4
560,1vcUlV02bvKQn6ryzZqDVL,True Lies,Kenny Wayne Shepherd,album,1997-09-26,1990,47,0.367,0.769,9,-7.258,1,0.0317,0.628,0.0631,0.7,173.186,348040,4
561,1XTgqedadpTqNod7SvpiP1,A Bad Goodbye (with Wynonna),Clint Black,album,1993-07-05,1990,40,0.401,0.261,11,-10.409,1,0.0315,1.63e-06,0.215,0.192,70.805,219293,4
562,5kg3IDs4L6N4zHNrAsuQgz,We Just Disagree,Billy Dean,album,1993-01-01,1990,40,0.575,0.596,4,-9.704,1,0.0251,0.0,0.107,0.614,93.828,205000,4
563,1zqkvmFUwuofnLSPV3f3Ab,Truck Drivin' Man,Buck Owens,album,1995-05-17,1990,42,0.69,0.565,8,-7.517,1,0.0267,1.48e-05,0.0806,0.89,100.952,156933,4
564,7GswRwV5zQcMsys9niOQ87,I Feel Lucky,Mary Chapin Carpenter,album,1992-06-20,1990,40,0.836,0.829,6,-5.259,0,0.0503,3.82e-06,0.117,0.91,120.096,211227,4
565,5SkM78PvNpn41YLTixzRpl,Reno,Doug Supernaw,album,1993,1990,39,0.523,0.399,5,-13.065,1,0.0279,7.96e-06,0.113,0.495,154.931,212187,4
566,6vZWOl1dkLGOydL7V2Q51g,Camel Walk,Southern Culture on the Skids,album,1995-01-01,1990,42,0.695,0.74,1,-6.878,1,0.0751,0.000838,0.535,0.752,122.427,156907,4
567,2keMShjjogSGV9h3UMGyJe,Wiser Time,The Black Crowes,album,1994-01-01,1990,45,0.358,0.941,7,-4.431,1,0.0423,0.0084,0.0782,0.459,154.478,333040,4
568,0to0zdBmiifu67UqTJFe1g,The Maker,Willie Nelson,album,1998-01-01,1990,42,0.488,0.65,5,-12.261,1,0.0421,0.00664,0.45,0.604,172.082,308760,4
569,0pvfhcqCJj8DT4vpI5U1Kn,Don't Cry Joni,Conway Twitty,album,1994-05-31,1990,48,0.719,0.372,2,-10.34,1,0.0265,9.14e-05,0.176,0.607,100.387,222733,4
570,1MnebCPkLm11EGCnrusLPu,God Bless The U.S.A. - Re-Recorded In Stereo,Lee Greenwood,compilation,1996-07-02,1990,38,0.368,0.45,5,-7.121,1,0.0276,0.0,0.107,0.184,139.217,196933,4
571,3wriRJJhxypupwZ8boXaaO,Gone,Montgomery Gentry,compilation,1999,1990,39,0.647,0.904,7,-5.193,1,0.0434,3.36e-06,0.0587,0.551,118.948,249107,4
572,0tFF03AX223mZHNmMhnBvQ,Angel Dream (No. 4),Tom Petty and the Heartbreakers,album,1996-08-06,1990,45,0.622,0.783,4,-10.336,1,0.0372,0.00105,0.615,0.663,111.609,147800,4
573,44fjopa7xgDY2XBZRnyDBU,Spilled Perfume,Pam Tillis,album,1994-04-26,1990,39,0.523,0.446,2,-10.135,1,0.0352,9.31e-06,0.138,0.331,172.756,233173,4
574,4clg6kDhG2jceRFk8nqqRg,It Must Be Love - Single Version,Ty Herndon,compilation,1995,1990,40,0.622,0.784,4,-4.576,1,0.0342,0.0,0.121,0.727,115.958,212307,4
575,5yEpB2g3CbuVk4YmAkzkOK,Walls - Circus,Tom Petty and the Heartbreakers,album,1996-08-06,1990,45,0.538,0.763,5,-5.238,1,0.0264,3.54e-06,0.116,0.384,100.837,265307,4
576,57FezvsYtMXrdiB2BYcXZr,Okie From Muskogee - Re-Recorded In Stereo,Merle Haggard,album,1995-11-07,1990,39,0.68,0.351,4,-14.707,1,0.0481,0.0,0.339,0.785,142.524,164067,4
577,050i2N93fNHJ7FEtZl6KX8,Boot Scootin' Boogie - Club Mix,Brooks & Dunn,album,1993-02-23,1990,41,0.762,0.658,4,-9.568,1,0.0738,0.00147,0.167,0.844,130.303,389813,4
578,7hmdJhc4W0idVVoMES7F9F,If I Know Me,George Strait,album,1991-01-01,1990,39,0.542,0.275,4,-14.073,1,0.0276,0.000301,0.105,0.146,134.613,164773,4
579,4nllHILOTFjoMo5RD8IciY,Hell Yeah,Montgomery Gentry,compilation,1999,1990,39,0.367,0.871,0,-6.654,1,0.0584,1.35e-06,0.285,0.65,173.569,290653,4
580,27rvo9ghk6xB5Lvsf3WXKF,I'd Love You All Over Again,Alan Jackson,album,1990-02-27,1990,38,0.59,0.225,9,-13.573,1,0.0248,6.57e-05,0.145,0.346,85.547,190267,3
581,00K3iFsXALgjg5ECPLR1hs,Rock This Country!,Shania Twain,album,1997-11-04,1990,46,0.637,0.802,7,-5.794,1,0.0302,0.0,0.228,0.696,129.106,262400,4
582,4BapXuAFLZlURi8Vyg16eE,Get A Haircut,George Thorogood & The Destroyers,album,1993-01-01,1990,48,0.614,0.708,7,-8.456,1,0.0307,0.0,0.0586,0.849,120.651,252467,4
583,7oSoQPtcbk5fNaq8d1YrPd,O What A Thrill - Single Version,The Mavericks,album,1994-01-01,1990,42,0.758,0.439,9,-11.913,1,0.0284,0.000106,0.123,0.532,112.282,193400,4
584,7wz2Amu2EVjGYQzqlLwCKg,A Little Bit More,Dr. Hook,compilation,1995-01-01,1990,43,0.303,0.421,7,-13.148,1,0.0353,0.0,0.314,0.472,180.833,173960,4
585,3jc0BIzhjQO96AUgl0WQW8,Wild Angels,Martina McBride,album,1995-09-25,1990,39,0.565,0.784,4,-6.717,1,0.0299,0.0,0.255,0.663,135.074,225267,4
586,3pIh9pn55Y17CkDbAHVL3y,Cocaine Blues,Hank Williams III,album,1999-09-07,1990,41,0.668,0.743,7,-7.922,1,0.0422,0.0,0.16,0.927,121.456,233933,4
587,4inXYz8i3xRpNbxZJ99Clo,Sick of Myself,Matthew Sweet,album,1995-03-02,1990,43,0.433,0.829,11,-7.715,1,0.044,2.36e-05,0.084,0.822,122.733,218560,4
588,2MMZ1Llts0rTaU834P2Xct,If I Fall You're Going Down with Me,The Chicks,album,1999-08-27,1990,40,0.722,0.81,8,-7.463,1,0.0336,7.13e-06,0.377,0.561,123.272,183200,4
589,61oeMgPmaEEXYugo6p8SsX,Loving County,Charlie Robison,album,1998-08-04,1990,39,0.533,0.306,1,-11.708,1,0.0276,0.0,0.132,0.15,104.708,388400,3
590,1F3s1BbWYoCBa8I84GhzZB,Beer Thirty,Brooks & Dunn,album,1999-09-21,1990,40,0.5,0.934,4,-6.75,1,0.111,0.0,0.117,0.668,148.008,156307,4
591,0EWhS9tnh5XC7LP4mfEg1C,Mr. Lincoln,"Hank Williams, Jr.",album,1990,1990,38,0.528,0.392,2,-13.57,1,0.0302,1.42e-06,0.0774,0.279,142.352,254400,4
592,7IaZRN8QcTTz6ubj7mwCrk,Stars Over Texas,Tracy Lawrence,album,1996-01-02,1990,38,0.573,0.39,4,-9.154,1,0.0236,0.012,0.195,0.282,89.852,214267,3
593,4s7rfRJXBluX1no79sDiN3,King of the Road,Randy Travis,album,1996-08-13,1990,41,0.837,0.337,2,-10.713,1,0.0441,2.12e-06,0.114,0.606,120.475,227787,4
594,6vVESX7eHoxDHkgU1jS7dD,Where The Sidewalk Ends - Pure Country/Soundtrack Version,George Strait,album,1992-01-01,1990,39,0.441,0.76,10,-9.732,1,0.0392,9.18e-06,0.178,0.703,198.581,190293,4
595,6j1SYdTSHYEGCoB5nK7CyX,Look At You Girl,Chris LeDoux,album,1992-01-01,1990,39,0.568,0.263,2,-14.996,1,0.0287,0.000597,0.123,0.257,75.103,191267,4
596,6PzCKkM1FLgIVCaAQkKyuZ,Two Story House,George Jones,compilation,1999-08-10,1990,41,0.461,0.532,1,-12.038,1,0.0431,0.0,0.196,0.699,165.015,160773,4
597,0IdSezptoRChPUve2I2fEM,Why Does It Have to Be (Wrong or Right),Restless Heart,compilation,1998-05-01,1990,38,0.752,0.488,9,-11.498,1,0.0263,0.0,0.0491,0.804,88.945,179373,4
598,74sHkHnsPChaelwMtdLxtF,Wolf Creek Pass,C.W. McCall,compilation,1990-01-01,1990,40,0.605,0.44,0,-16.641,1,0.23,3.85e-05,0.108,0.673,125.176,240107,4
599,1rVZ7EqoVJfrciRW80Uljh,The Fool,Lee Ann Womack,album,1997-01-01,1990,39,0.517,0.279,0,-10.604,1,0.025,0.0,0.126,0.287,80.098,212920,3
600,4LTPyRMM9hEEadSXFdrHBI,Deja Voodoo,Kenny Wayne Shepherd,album,1995-09-15,1990,44,0.341,0.779,8,-9.239,1,0.0413,0.0481,0.0918,0.66,108.32,368933,4
601,4VJrOafjM19NgIB4oujV6r,Kentucky Bluebird,Keith Whitley,compilation,1991-09-01,1990,38,0.598,0.46,4,-8.708,1,0.0227,8.7e-05,0.107,0.364,81.159,220373,4
602,3RRKZ8a8SCtiPZ5qdK2Hos,There Won't Be Anymore,Charlie Rich,album,1997-01-28,1990,43,0.547,0.28,5,-14.353,1,0.027,0.00782,0.188,0.653,103.342,141773,4
603,19WNVZ9WG2DvHJsPAx7qZM,Love a Little Stronger,Diamond Rio,compilation,1991,1990,38,0.634,0.561,9,-7.237,1,0.0335,0.0,0.289,0.624,76.567,218800,4
604,21vIN35ZkEbA7QXrtVdUb5,Tonight I Climbed the Wall,Alan Jackson,album,1992-10-09,1990,42,0.622,0.284,7,-12.04,1,0.0271,0.000321,0.128,0.388,75.832,211000,4
605,2ik5qJAcmrjbpON5QPxmRr,Snowbird,Anne Murray,album,1998-01-01,1990,48,0.531,0.48,9,-10.633,1,0.0366,0.000136,0.0908,0.881,104.117,134227,4
606,5KB869ycQ5H23d7N8u0mor,Lake Marie,John Prine,album,1995-04-04,1990,42,0.64,0.507,7,-9.678,1,0.0245,3.5e-05,0.0362,0.763,80.123,360440,4
607,6d18gEB8RdjyfPmQZm9aDn,Cat's In The Cradle,Johnny Cash,album,1990-02-01,1990,48,0.72,0.729,7,-7.833,1,0.0803,0.0,0.319,0.674,81.666,197827,4
608,1WrZt2KU5quTomnPATtuY9,Overnight Male - Pure Country/Soundtrack Version,George Strait,album,1992-01-01,1990,38,0.602,0.734,0,-9.514,0,0.0478,4.79e-06,0.277,0.871,169.767,156840,4
609,5iYhLXMXR4r335x9MrTvRE,There You Have It,BlackHawk,album,1998-02-11,1990,39,0.711,0.667,4,-5.75,1,0.0258,0.0,0.354,0.776,113.655,192267,4
610,1IEstSVuhAUSgZoJmI7k4Q,Who's Gonna Fill Their Shoes,George Jones,compilation,1998-07-14,1990,40,0.439,0.308,4,-11.23,1,0.0309,0.0,0.269,0.304,138.2,198560,4
611,73LDqsR8XnvkV4l7MnbwOm,That's as Close as I'll Get to Loving You,Aaron Tippin,album,1995-11-21,1990,38,0.609,0.581,10,-8.275,1,0.0241,0.0,0.0827,0.425,87.456,196840,4
612,6Zqi66Qg8iBjco53F5QHcN,Rock & Roll Band,Boston,compilation,1997,1990,43,0.522,0.81,4,-7.197,1,0.0353,8.4e-06,0.377,0.791,136.539,180507,4
613,4MTw1VbZPq6PizxgrBBUiL,Clay Pigeons,Blaze Foley,album,1999-01-01,1990,41,0.547,0.253,11,-16.485,1,0.0375,0.00073,0.146,0.34,151.877,255440,4
614,57zvMcOgGJLQxZ2hsFgJ5S,My Head's in Mississippi,ZZ Top,album,1990-10-16,1990,46,0.456,0.731,2,-8.614,1,0.0473,0.0156,0.0773,0.596,75.997,261027,4
615,2zEuvBRN52zTtaKVVyne20,Lifestyles Of The Not So Rich And Famous,Tracy Byrd,album,1994-01-01,1990,39,0.715,0.689,4,-9.716,1,0.0328,0.0,0.0599,0.811,138.127,171363,4
616,7wartSejTKOgxMcFt85MtX,Tell Lorrie I Love Her,Keith Whitley,compilation,1990-08-07,1990,39,0.546,0.231,7,-16.688,1,0.0274,0.0,0.113,0.433,106.134,182387,4
617,73AgVwYUEPn9kB0a97b4LW,Pop a Top,Jim Ed Brown,album,1996-01-30,1990,42,0.524,0.497,9,-10.824,1,0.0372,5.66e-06,0.175,0.913,118.263,140307,4
618,2nMQ88AKWrJe0Qv5tW3e9l,Stand By Me,Mickey Gilley,album,1993,1990,39,0.73,0.394,4,-8.811,1,0.0287,0.000447,0.118,0.433,91.839,215973,4
619,1JenqZNMU6unIwVWmoP3J0,Crawling Back To You,Tom Petty,album,1994-10-21,1990,43,0.615,0.495,2,-9.53,0,0.0291,0.000801,0.11,0.248,115.089,305627,4
620,65QrQRldhLmJopiSuYEiDF,I'll Think Of Something,Mark Chesnutt,album,1992-01-01,1990,38,0.488,0.409,7,-12.794,1,0.0257,0.000186,0.249,0.316,75.151,253173,4
621,47vXjuUO4OKODO9XlinEDX,The King Is Gone (So Are You),George Jones,compilation,1998-07-14,1990,40,0.755,0.279,7,-14.788,1,0.0328,0.0,0.0575,0.405,116.821,201293,4
622,5UL9vkrVnzmhV6wuq1IzDM,Yard Sale,Sammy Kershaw,album,1991-01-01,1990,40,0.425,0.357,6,-13.733,1,0.0319,0.0,0.136,0.442,200.074,209200,4
623,3KSFUTxxJ2XqyrQkNwY7y8,Get Over It,Eagles,album,1994-11-08,1990,47,0.507,0.915,2,-4.579,1,0.0953,0.000495,0.291,0.61,164.966,211720,4
624,1Y6THdMlU9Cr4lgnUAR09L,Walk On By,Leroy Van Dyke,album,1995-01-01,1990,41,0.58,0.452,10,-11.158,1,0.0364,1.13e-05,0.186,0.949,132.607,144200,4
625,1HLeD47MMLulxjdfDTmZA5,Call Of The Wild,Chris LeDoux,album,1992-01-01,1990,38,0.555,0.636,4,-11.547,0,0.0497,0.0,0.106,0.402,98.391,195200,4
626,2UkIpSe2slw66MpmsP4Rdb,Not A Moment Too Soon,Tim McGraw,album,1994-03-22,1990,38,0.707,0.363,7,-14.798,1,0.0288,1.41e-05,0.23,0.621,120.626,227867,4
627,0lR1nZ02KS8ye4gHspYOtn,If I Needed You,Lyle Lovett,album,1998-09-22,1990,42,0.474,0.374,3,-11.122,1,0.03,0.000226,0.125,0.356,128.595,226693,4
628,4B8uqAx9KdldoCgEfNftXd,Alright Guy,Todd Snider,album,1994-01-01,1990,40,0.61,0.886,0,-6.496,1,0.0289,1.16e-05,0.194,0.829,121.316,270160,4
629,4VX5F5jHoVO8g9SiEFzBTb,Lovesick Blues (with Patsy Cline),Dolly Parton,album,1993-11-02,1990,42,0.616,0.799,9,-4.397,1,0.0573,0.0,0.2,0.891,154.386,138093,4
630,3w3oF0IAR3A14cnKhecsNV,Why Didn't I Think of That,Doug Stone,album,1992-01-01,1990,38,0.754,0.6,2,-7.541,1,0.0282,2.04e-05,0.134,0.862,121.231,191840,4
631,0R8YkUopqrgLgR6WDowjYb,Pop a Top,Alan Jackson,album,1999-10-25,1990,39,0.693,0.444,2,-10.58,1,0.0312,0.0,0.349,0.781,118.077,185333,4
632,6I6awxRtxjqYwzrTzfXWsd,Kaw-Liga,Hank Williams,album,1998-09-22,1990,42,0.631,0.291,11,-11.039,0,0.0342,0.0,0.212,0.72,111.341,153760,4
633,43c6l8nrX8hHkwf1yuUKki,"Black Eyes, Blue Tears",Shania Twain,album,1997-11-04,1990,45,0.669,0.704,7,-6.345,1,0.0305,0.0,0.28,0.691,118.772,219693,4
634,6Sr2e5J7WnRJ7sLpUpyie9,Funny How Time Slips Away,Willie Nelson,album,1994-01-01,1990,40,0.692,0.18,2,-14.932,1,0.035,0.00743,0.134,0.453,104.597,183373,3
635,7wo7gTL5d7qa6kYnjdKBgJ,It's A Little Too Late,Tanya Tucker,album,1992-01-01,1990,39,0.573,0.673,8,-11.169,1,0.0368,1.38e-06,0.35,0.854,142.454,160200,4
636,1ThcaAIqxwRv7svV4ckv4M,What The Cowgirls Do,Vince Gill,album,1994-01-01,1990,39,0.632,0.881,7,-8.359,0,0.0324,0.000206,0.327,0.969,152.507,186133,4
637,5QeraKy7qMJI2EpEjGXhIG,Across the Great Divide,Nanci Griffith,album,1993-02-09,1990,42,0.543,0.214,9,-14.273,1,0.0361,5.17e-06,0.129,0.475,77.273,237120,4
638,2kNrmBf2io20L8ifZepPhB,All American Country Boy,Alan Jackson,album,1994-06-28,1990,39,0.676,0.665,2,-8.653,1,0.0283,0.0,0.29,0.715,144.691,199533,4
639,4qjQGcyqNd6fKWFADrdFRF,Does That Blue Moon Ever Shine On You,Toby Keith,album,1996-01-01,1990,39,0.601,0.47,0,-6.814,1,0.025,2.47e-06,0.089,0.278,134.537,229800,4
640,00NJC5H7lMteO234u8BvcN,All the Best,John Prine,album,1991-09-24,1990,42,0.636,0.438,0,-13.702,1,0.0315,0.0266,0.114,0.356,89.321,208840,4
641,4wkXHkv0WTzsyMZpADgZOB,The Woman In Me (Needs The Man In You),Shania Twain,album,1995-01-01,1990,44,0.572,0.276,10,-12.958,1,0.0297,1.22e-05,0.141,0.137,123.833,289573,4
642,66ZBkOR0Q2bQEM42Pbj7hQ,I'll Be,Reba McEntire,album,1999-11-23,1990,39,0.586,0.423,0,-9.951,1,0.0267,0.0,0.129,0.268,122.625,268867,4
643,5jYYumalS1qELrcChOCZrK,Year of the Cat - 2001 Remaster,Al Stewart,album,1991-04-02,1990,61,0.531,0.607,4,-9.602,0,0.0328,0.00511,0.121,0.534,116.652,401400,4
644,43bvQNBz3LPzTxEgPSs9qQ,Key West Intermezzo (I Saw You First),John Mellencamp,album,1996,1990,43,0.673,0.858,11,-6.511,1,0.027,1.92e-05,0.274,0.959,116.477,294293,4
645,1Hi50pFT5rbr0n8FiEwXmK,Just Call Me Lonesome,Radney Foster,album,1992-09-29,1990,39,0.695,0.743,4,-9.007,1,0.0325,2.55e-06,0.0891,0.714,127.458,191453,4
646,4vfrLt5mDB8CkfFWxdRvK4,Let 'Er Rip,The Chicks,album,1998-01-27,1990,40,0.672,0.853,4,-4.689,1,0.0996,0.0,0.172,0.721,149.986,171073,4
647,4FYOAtDIyn2HGltOxHlfsU,Dixie's Land,2nd South Carolina String Band,album,1997,1990,43,0.46,0.743,2,-6.545,1,0.037,1.63e-06,0.365,0.811,110.757,365773,4
648,38hbQ1wHHBNXDpPGJRMY28,Drive (For Daddy Gene),Alan Jackson,compilation,1991,1990,37,0.716,0.614,11,-7.207,1,0.0413,0.0,0.115,0.454,125.184,241800,4
649,07VwAUiHy0WXUZ8OLunzA4,Honky Tonk Truth,Brooks & Dunn,compilation,1997-09-16,1990,39,0.574,0.847,6,-7.251,1,0.0341,8.07e-05,0.383,0.795,153.973,195107,4
650,39HccIrICWp9EBD8MunAUW,Let's Go to Vegas,Faith Hill,album,1995-08-18,1990,41,0.587,0.736,7,-6.815,1,0.0381,0.0,0.0313,0.969,176.993,191707,4
651,3aDb1D6h3BU7gJIMohLh7q,Going Back to Georgia,Nanci Griffith,album,1994,1990,41,0.504,0.494,5,-11.034,1,0.0296,0.0,0.0884,0.653,135.192,256200,4
652,6j3FfWWm8kTYf43DWSCdEr,Even The Man In The Moon Is Crying,Mark Collie,album,1993-01-01,1990,39,0.733,0.552,5,-11.702,1,0.0262,0.000181,0.0663,0.792,122.337,221693,4
653,2w4NSVJLjtKoQne3yP9fWv,She Never Cried - Remastered Version,Confederate Railroad,album,1992-04-28,1990,38,0.76,0.627,2,-9.048,1,0.0351,0.0,0.0652,0.731,120.778,204533,4
654,7lSgl6fOpD1aeeXS1mhKcd,Just Between You and Me,Charley Pride,album,1996-10-14,1990,44,0.527,0.439,6,-11.593,1,0.0323,0.0,0.345,0.659,110.195,134787,4
655,1WMIiPgSK6qOKbHVGMWspz,The Fightin' Side Of Me - Re-Recorded In Stereo,Merle Haggard,album,1995-11-07,1990,38,0.744,0.385,4,-15.534,1,0.0459,0.0,0.24,0.751,95.524,173160,4
656,7m7V3K1yHLfJB2Sx9FKinU,Just to Hear You Say That You Love Me (with Tim McGraw),Faith Hill,album,1998-04-10,1990,39,0.473,0.536,1,-8.517,1,0.0251,0.0,0.107,0.216,82.769,268373,4
657,79ThS5FXDeW9nA0GGtwzve,"This One's Gonna Hurt You (For A Long, Long Time)",Marty Stuart,album,1992-01-01,1990,40,0.645,0.352,8,-10.491,1,0.0253,1.43e-05,0.0843,0.651,107.662,208027,4
658,4oAIcTUK9aVpT2gIBsbKXD,Way over Yonder in the Minor Key,Billy Bragg,album,1998,1990,46,0.3,0.476,11,-9.712,1,0.0379,0.0,0.112,0.222,170.928,247853,4
659,64wIcMPOnEyBuxSTOU3KUj,Desperado - (Live),Clint Black,compilation,1996-09-23,1990,37,0.424,0.313,6,-11.334,1,0.0359,0.0,0.951,0.374,115.084,244093,4
660,5PyA2avguoJ2n2U42Y9GXS,My Love,Little Texas,album,1993,1990,46,0.65,0.534,9,-10.391,1,0.0247,0.0,0.0416,0.428,94.558,245800,4
661,4izowlxQFW0BUzukGGerm4,Whiskey Trip,Gary Stewart,album,1997-02-01,1990,37,0.65,0.548,2,-10.213,1,0.0265,1.75e-05,0.0387,0.515,113.257,188000,4
662,6SS3CVKwbRnzlpUmUszXu4,Rope the Moon,John Michael Montgomery,album,1994-01-14,1990,39,0.592,0.444,7,-10.836,1,0.0237,0.000152,0.148,0.351,82.405,247520,4
